mapped,count,label,latitude,longitude,top_authors
not found,233,not found,,,Not found
nihon university,2,Nihon University,35.7031676,139.74115154999998,Katsumi Tochigi; Hiroyuki Matsuda; Kiyofumi Kurihara; Soma Hirai; Kazuma Nozaki
procter and gamble co.,2,Procter and Gamble Co.,41.5966797,-76.0207527,Marco Caggioni; Victor Wu; Miao Na
a star,2,a star,,,Boon Siong Neo
hkust,2,hkust,,,Yoonseob Kim
us army devcom chemical biological center,2,us army devcom chemical biological center,,,Gregory Peterson
imec,2,imec,50.8651015,4.6776509,Ali M. Ali; Jean-François de Marneffe
md anderson cancer center,2,md anderson cancer center,,,Xiuning Le; John Heymach; Sangheon Han
soka university of america,2,Soka University of America,33.5546752,-117.7347405,Robert Levenson; Junichi Ida; Kiriko Aramoto; Kento Nishi; Shinichi Akizuki
amirkabir university of technology,2,Amirkabir University of Technology,35.7263664,51.3955131,Javad Dastjerdi; Mohsen Khorsand; Cavus Falamaki; Leila Zargarzadeh
boehringer-ingelheim pharm  inc,2,boehringer-ingelheim pharm  inc,,,Francesco Ricci
mars  inc,2,mars  inc,,,Allison Lin; Harold Schmitz
politecnico di milano,2,Politecnico di Milano,45.0468832,9.7030881,Gabriele Spanò; Luca Nardi; Raffaele Cheula; Riccardo Colombo; Chiara Negri
cape breton university,2,Cape Breton University,46.1679892,-60.0905367,Muhammad Jujuly; Cynthia A. Cruickshank; Alexandra Mallett
unist,2,UNIST,35.5737484,129.1897266,Hyun-Wook Lee
u s  army devcom chemical biological center,2,u s  army devcom chemical biological center,,,David Garcia; Ivan Iordanov
tokyo university of agriculture and technology,2,Tokyo University of Agriculture and Technology,35.699409,139.5184397,Sanghong Kim; Tetsuya Wada
giv group,2,giv group,,,Chris Parker; Amanda Dillon
california state university long beach,2,California State University Long Beach,33.795004199999994,-118.12481125,Yu Yang; Chengyan Ye
planta piloto de ingenieria quimica,2,planta piloto de ingenieria quimica,,,Erica Patricia Schulz; Guillermo Durand; Maria Soledad Diaz
northumbria university,2,Northumbria University,54.979120575,-1.610900125,Ben Xu; Zhuofan Qin; Xue Chen; Ding Wang; Qiumei Jing
ore catapult,2,ore catapult,,,Chunjiang Jia
xian jiaotong university,2,Xi'an Jiaotong University,34.249322799999995,108.98010896666666,Yuhao Wang; Fei Chen; Zibi Wang; Menglin Liu; Zhikai Lang
universidad de las americas puebla,2,Universidad de las Americas Puebla,19.0544632,-98.284968,Rosa Henandez-Lopez; Aurelio López-Malo; Nelly Ramírez-Corona; Ricardo Navarro-Amador; Regina Navarrete-González
aaas nsf,2,aaas nsf,,,Andrew W. Tricker
university of liverpool,2,University of Liverpool,53.4072429,-2.9658337,Isaiah Borne; Libbie Hardy; Andy Cooper
human-centered sensing laboratory  eth zurich,2,human-centered sensing laboratory  eth zurich,,,Andreas Güntner
massachusetts institute of thechnology,2,massachusetts institute of thechnology,,,Zhengpeng Wan
industrial technology research institute,2,industrial technology research institute,,,Chaohuang Chen; Hsi-Yen Hsu; Yen-Chih Chen
joint bioenergy institute,2,joint bioenergy institute,,,Trent Northen; Jay Keasling; Tyler Backman
university of new mexico school of medicine,2,university of new mexico school of medicine,,,Deepali Kulkarni; Carolyn Pace; Ross M. Clark; Nancy L. Kanagy; Jessica C. Neff
exhalix  llc,2,exhalix  llc,,,Bill J. Brooks; Debra M. Friedrichsen; Rob Beckius; Grayson Silaski; Reza Shekarriz
university of chile,2,university of chile,,,Irene Martinez; Martin Cespedes; Carolina Gonzalez; Franck Quero
department of chemical engineering  biotechnology and materials  centre for biotechnology and bioengineering  cebib  university of chile,2,department of chemical engineering  biotechnology and materials  centre for biotechnology and bioengineering  cebib  university of chile,,,Francisca Mery; Priscilla Astorga
advanced science research center at the cuny graduate center,2,advanced science research center at the cuny graduate center,,,Yeojin Jung; Maheen Khan
university of wisconsin   madison,2,university of wisconsin   madison,,,Wenjia Wang; Owen J Dziedzic; Claire Lesnjak; Xiaolei Shi; Jarryd Featherman
hitachi energy germany ag,2,hitachi energy germany ag,,,Iiro Harjunkoski
worley group,2,worley group,,,Avinashkumar Karre
fei,2,FEI,45.7647019,8.2499183,Gustavo Vieira Olivieri; Ricardo Torres; Daniel P. P. Rodrigues; Sílvio S. Sumioshi; Lucas E. S. Estevan
georgia southern university,2,Georgia Southern University,32.4214381,-81.7845053,Sidong Lei; Md. Nizam Uddin; L. Stetson Rowles
linde plc,2,linde plc,,,Yajun Wang; Jesus Flores-Cerrillo; Yanan Cao
national energy technology laboratory support contractor,2,national energy technology laboratory support contractor,,,Andrew Lee
pse for speed company ltd,2,pse for speed company ltd,,,Rafiqul Gani
oli systems inc,2,oli systems inc,,,Andrzej Anderko; Yifan Hao; Ronald Springer; Jiangping Liu; Mohiedin Bagheri Hariri
rti international,2,rti international,,,Paul Mobley; Vijay Gupta; Katy Jessop; Jak Tanthana; Marty Lail
surface measurement system,2,surface measurement system,,,Dan Burnett
broad institute of harvard and massachusetts institute of technology,2,broad institute of harvard and massachusetts institute of technology,,,Li-Huei Tsai
montana state university-northern,2,Montana State University-Northern,48.5412308,-109.6853331,Emmanuel U. Osuagwu; Randy Maglinao
sarepta therapeutics,2,sarepta therapeutics,,,Willow DiLuzio; Arani Chanda
university of maryland school of medicine,2,university of maryland school of medicine,,,Derek Lamb; Paul Beuhler
lubrizol advanced materials europe bvba,2,lubrizol advanced materials europe bvba,,,Marie-Anne Persoons
department of chemical and biomolecular engineering  university of delaware  newark,2,department of chemical and biomolecular engineering  university of delaware  newark,,,Tristan Myers; Sojung Park
south dakota mines,2,South Dakota Mines,44.0739534,-103.2056622,Zoe Fickbohm
instituto tecnológico de aguascalientes,2,instituto tecnológico de aguascalientes,,,Adrián Bonilla-Petriciolet; Rosa María Fonseca-Pérez; Octavio Del-Mazo-Alvarado
charles university,2,charles university,,,Sima Sarcevic; Jachym Rosendorf; Vaclav Liska
fraunhofer imte,2,fraunhofer imte,,,Georg Männel; Dennis Kundrat
csiro,2,csiro,,,Alicia Bayon
eastman chemical co,2,eastman chemical co,,,Gary Hawkins
volkswagen group of america,2,volkswagen group of america,,,Hendrik Mainka
alexandria university,2,alexandria university,,,Mayar Tarek
koch institute for integrative cancer research,2,koch institute for integrative cancer research,,,Namita Nabar; Gil Covarrubias; Denisse Romero-Cruz; Deeksha Kumaresh
vivodyne  inc,2,vivodyne  inc,,,Jonathan H. Galarraga
air liquide,2,Air Liquide,33.7784088,-118.2827261,Zachary Wilson; Ayman Mhamdi; Jeffrey E. Arbogast; Federico Brandani
clausthal university of technology,2,Clausthal University of Technology,51.8019554,10.3455053,Jens Bremer
tonkomo llc,2,tonkomo llc,,,Anna Lee Tonkovich; Eric Daymo
university of sharjah,2,University of Sharjah,25.2878292,55.478969,Hayssam Dahrouj; Muataz Ateih
astrazeneca,2,AstraZeneca,13.1243025,77.6145998,Michael Mollet; Ujwal Patil
schepens eye research institute of mass  eye and ear,2,schepens eye research institute of mass  eye and ear,,,Volha Malechka; John Dayron Rivera; Emil Kriukov; Julia Oswald
université catholique de louvain  place l  pasteur 1,2,université catholique de louvain  place l  pasteur 1,,,Sophie Hermans
université catholique de louvain   place l  pasteur 1,2,université catholique de louvain   place l  pasteur 1,,,Richa Tomer
american university of the middle east,2,American University of the Middle East,29.1640713,48.099383,Suad Alzanki; Hatem Alsyouri; Eldhose Iype; Ozgen Yalcin
simons foundation,2,simons foundation,,,Ella King
chemical engineering department  faculty of engineering  cairo university,2,chemical engineering department  faculty of engineering  cairo university,,,Amr Abdelghany; Omar Elbarody; Mai M. Kamal Fouad; Tamer S. Ahmed
institution los alamos national laboratory,2,institution los alamos national laboratory,,,Agnese Marcato
kitech,2,kitech,,,Duyoung Choi
process systems engineering   rwth aachen university,2,process systems engineering   rwth aachen university,,,Simone Mucci; Jan Pyschik
carbon america,2,carbon america,,,Jonathan Stickel; Jeffrey Young; Widad Yossri; Michael McNelis; Miles Abarr
university of turku,2,University of Turku,60.4560732,22.2864097,Han Li
rcpe gmbh,2,rcpe gmbh,,,Johan Remmelgas; Peter Dsouza; Johannes Khinast; Matej Zadravec
institute of particle technology,2,institute of particle technology,,,Nabi Traore; Lukas Hartmann
doe great lakes bioenergy research center  university of wisconsin-madison,2,doe great lakes bioenergy research center  university of wisconsin-madison,,,Christos Maravelias
georgetown university,2,georgetown university,,,Gavin Donley; Emanuela Del Gado; Lucas Hildebrand Pires da Cunha
aopia biosciences  inc,2,aopia biosciences  inc,,,Ceming Wang
mic monitor  llc,2,mic monitor  llc,,,Chelsea Monty-Bromer
avnos  inc,2,avnos  inc,,,JR Johnson
broad institute,2,broad institute,,,Li-Huei Tsai
southern illinois university edwardsville,2,Southern Illinois University Edwardsville,38.7941616,-90.0002789,Mohamadali Fakhari; Jie Dong; Seyi Akoko; Nevannah Harlan; Abdullahi Adeto Inaolaji
univ of ar,2,univ of ar,,,Jackson Black; Jason Thornhill
national center for agricultural utilization research,2,National Center for Agricultural Utilization Research,40.7092208,-89.6148159,Siqing Liu; Steve Cermak; Bruce S. Dien
fuzhou university,2,Fuzhou University,26.0614068,119.1933416,Qiang Guo; Li-Hai Fan; Ling-Jie Zheng; Chen-Yang Liu
bernal institute  university of limerick,2,bernal institute  university of limerick,,,Gavin Walker; Parimaladevi Palanisamy
uctm,2,UCTM,42.6587444,23.3571228,Chavdar Chilev
agilent technologies,2,agilent technologies,,,Dustin Chang; Yama Abassi; Aida Fuseini
university of vermont,2,University of vermont,44.4737365,-73.1941468,Appala Raju Badireddy; Omid Sedighi; Eshita Jhahan; Eli Borrin; Amber Doiron
uppsala university,2,Uppsala University,59.8576363,17.6294616,Alexandra Teleki; Shno Asad; David Ahl; Mia Phillipson; Shaquib Rahman Ansari
doe netl,2,doe netl,,,Ping Wang
sabic,2,Sabic,37.9068688,-87.9283382,Maria Soliman; Nicolas Goyheneix; Sreekanth Pannala; Tingwen Li; Lei Chen
johnson screens  inc,2,johnson screens  inc,,,Kevin Chase; Gene Eberhardt
kangwon national university,2,Kangwon National University,37.8672582,127.7447487,Seung-Soo Kim; Sanjit Gaikwad; Sangil Han
dartmouth college,2,Dartmouth College,43.69147315,-72.2763655,Wenlin Zhang; Yunjia Zhang
cornell,2,Cornell,40.9900326,-88.7292337,Shuwen Yue
rutgers,2,Rutgers,40.5204169,-74.4645303,Ali Ukperaj; Maria Tomassone
institute for basic science,2,institute for basic science,,,Hongjun Park; Ryong Ryoo; Raj Kumar Bera
university of colorado denver - anschutz medical campus,2,university of colorado denver - anschutz medical campus,,,Keith B. Neeves
university of copenhagen,2,University of Copenhagen,55.6801502,12.572327,Tamlyn Naidu; Peter Engelund Holm; Satyasaran Changdar; Frans W.J. van den Berg; Serafim Bakalis
epsrc future manufacturing research hub for continuous manufacturing and advanced crystallization,2,epsrc future manufacturing research hub for continuous manufacturing and advanced crystallization,,,Irene Moreno Flores
university of california san francisco,2,University of California San Francisco,37.74342515,-122.4675367,Maude Liegeois; John Fahy; Robert Castro
shiv nadar university,2,Shiv Nadar University,28.5257123,77.574455,Dhiraj Garg; Pedamalli Reddy
federal university of bahia,2,federal university of bahia,,,Márcio Martins
avnos,2,Avnos,26.1124263,50.4820025,Yanhui Yuan; Ben McCool
technische universiteit delft,2,technische universiteit delft,,,Gabriel Vogel; Jana Weber; Matthijs van Wijngaarden
msd czech republic,2,msd czech republic,,,Zbynek Kalal
institute of hydrodynamics of the cas,2,institute of hydrodynamics of the cas,,,Jan Haidl; Ondrej Gebousky; Martin Pivokonsky; Kristyna Idzakovicova; Michaela Prokopova
microsoft research,2,microsoft research,,,Siddhartha Sen; Bichlien Nguyen; Jake Smith
institute of zhejiang university-quzhou,2,institute of zhejiang university-quzhou,,,Zheng Yang; Jintang Duan; Cai-Liang Zhang; Xue-Ping Gu; Lian-Fang Feng
biomade,2,biomade,,,Penny Norquist
university at buffalo  state university of new york,2,university at buffalo  state university of new york,,,Sriram Neelamegham; Ryoma Hombu; Lauren Beatty; Sheldon Park; Qi Yang
institute of biotechnology and genetic engineering  chulalongkorn university,2,institute of biotechnology and genetic engineering  chulalongkorn university,,,Sitanan Thitiprasert; Jirabhorn Piluk
universidad mariana de pasto,2,Universidad Mariana de Pasto,1.2236979,-77.2831891,Paola Andrea Ortega Guerrero
columbia univeresity,2,columbia univeresity,,,Farid Khoury
university of colorado school of medicine,2,university of colorado school of medicine,,,Monika Dzieciatkowska; Angelo D’Alessandro; Sara Stoner; Sam Fulte; Ana Fairbanks-Mahnke
university of notredame southbend,2,university of notredame southbend,,,Vivek Yadav
center for biofilm engineering,2,center for biofilm engineering,,,Campbell Putnam; Ross Carlson; Elif Ugur
refinity,2,Refinity,14.5734072,121.0591387,Ignasi Palou Rivera
university of sydney,2,University of Sydney,-33.8889073,151.1894111,Debora Monego; Asaph Widmer-Cooper; David F. Fletcher
state university of new york college of environmental science and forestry,2,state university of new york college of environmental science and forestry,,,Anqi Ji; Ruoqian Li
guangzhou institute of energy conversion  chinese academy of sciences,2,guangzhou institute of energy conversion  chinese academy of sciences,,,Xinshu Zhuang; Xuesong Tan
department of forest biomaterials  college of natural resources  north carolina state university,2,department of forest biomaterials  college of natural resources  north carolina state university,,,Richard Venditti; Marcel Kropat
the hong kong polytechnic university,2,the hong kong polytechnic university,,,JIanyu Guan; Shao-Yuan Leu; Rabia Khan
shaoguan university,2,shaoguan university,,,Weidong Lu
universiry college london,2,universiry college london,,,Aurora Cavaliere
university of nebraska lincoln,2,university of nebraska lincoln,,,Edward Stone; Elle Knobbe; Simon Johnson
schrödinger  inc,2,schrödinger  inc,,,Andrea Browning; Mohammad Atif Faiz Afzal
usda forest products laboratory,2,usda forest products laboratory,,,Peter Kitin; Craig Clemons; Biljana Bujanovic; Prajakta Dongre
spx flow mixing solutions,2,spx flow mixing solutions,,,Richard Cope; Cormac Ryan
spx flow,2,SPX FLOW,-23.6716178,-46.5565992,Kevin Logsdon; Sarah Lanzafame; Casandra Stein; Jason Giacomelli
m-star cfd,2,m-star cfd,,,Johannes Wutz; Eric E. Janz
university of fribourg,2,University of Fribourg,46.793058,7.157106,Kirill Klimenko; Alexander Varnek; Jansie Smart; Marco Lattuada
naval research laboratory,2,naval research laboratory,,,Young C. Kim; Youngchan Kim
epixc,2,epixc,,,Michael Baldea
bipc,2,BIPC,30.435736,49.1063427,Michael Stephenson
siemens digital industries software,2,siemens digital industries software,,,Thomas Eppinger
national energy technology laboratory lrst,2,national energy technology laboratory lrst,,,Jeffrey Culp; Nathan Diemler
battelle netl,2,battelle netl,,,Surya Tiwari
university of hawaiʻi at mānoa,2,University of Hawaiʻi at Mānoa,21.2982795,-157.8186932,Chrisy Xiyu Du
indian institute of technology bhu varanasi,2,Indian Institute of Technology (BHU) Varanasi,25.2621544,82.9925896,Madhumita Priyadarsini; Abhishek S. Dhoble; Sumit Kumar Singh
university of the witwatersrand  johannesburg,2,university of the witwatersrand  johannesburg,,,Craig Sheridan
minnesota state university at mankato,2,minnesota state university at mankato,,,Russell Fricano
universidad del atlántico,2,Universidad del Atlántico,25.9764525,-98.0792578,Nestor Cubillan; Martin Guerrero
