abstract_id,dups
687059,"{'tu dortmund university': 4, 'amofor gmbh': 4}"
690210,"{'apc ltd': 16, 'university of ljubljana': 4, 'poznan university of technology': 4}"
689824,"{'hovione farmaciência s a': 4, 'hovione farmaciência sa': 4, 'hovione farmaciencia  s a': 4}"
690504,"{'indian institute of technology  madras': 4, 'indian institute of technology madras': 4}"
692790,"{'takeda': 8, 'takeda development center americas  inc': 16}"
693048,{'glaxosmithkline': 4}
685849,"{'pfizer healthcare india pvt ltd': 4, 'ansys inc': 4, 'worldwide research and development  pfizer healthcare india pvt ltd': 4, 'worldwide research and development  pfizer products india pvt ltd': 4}"
700080,{'not found': 4}
693893,{'procegence': 4}
684640,"{'bms': 4, 'bristol myers squibb': 12}"
698632,{'trine university': 2}
698534,{'university of oklahoma': 2}
698713,{'the ohio state university': 4}
698539,{'lamar university': 6}
698542,"{'university of california, los angeles': 4}"
698543,{'michigan state university': 6}
698544,"{'university of florida': 2, 'university of florida student chapter': 2}"
698540,{'mississippi state university': 6}
698541,{'university of iowa aiche student chapter': 4}
698545,{'unal-med student chapter in colombia': 2}
698560,"{'young professionals committee': 2, 'glycosyn llc': 2, 'university of minnesota': 2}"
698556,{'dps group global': 2}
698841,{'imperial college london': 4}
698547,{'university of missouri-columbia': 2}
698552,"{'coanda research and development corporation': 2, 'coanda': 2}"
698551,"{'aiche': 2, 'licensing and professional development': 4}"
698561,{'pd2m': 2}
698969,{'stanford university': 8}
698696,"{'evonik corporation': 2, 'evonik': 4}"
698557,{'mathworks': 2}
698550,{'university of kentucky': 2}
698548,"{'young professionals committee': 2, 'glycosyn llc': 2}"
698553,{'university of missouri-columbia': 2}
699547,{'chevron': 2}
699595,{'university of notre dame': 2}
698565,{'young professionals committee': 2}
698554,{'university of texas at austin': 2}
699219,{'university of california  los angeles': 2}
698563,{'university of michigan': 2}
699695,{'celanese': 2}
699220,{'university of california  los angeles': 2}
698555,"{'young professionals committee': 2, 'glycosyn llc': 2}"
698564,"{'national energy technology laboratory': 2, 'texas aandm university-kingsville': 2, 'rowan university': 2, 'n a': 2, 'environmental division': 2}"
698549,"{'syracuse university': 2, 'the ohio state university': 2, 'the chemours company': 2, 'yale university': 2, 'university of michigan': 2}"
698694,{'aveva': 6}
698558,{'university of oklahoma': 6}
699221,{'michigan state university': 4}
699067,"{'aiche': 2, 'verdetek': 2, 'ohio state university': 2, 'ncsu': 2}"
699176,{'fau': 4}
699177,"{'missouri university of science and technology': 2, 'university of notre dame': 2, 'university of toledo': 2, 'university of minnesota - duluth': 2}"
699055,{'university of california  los angeles': 2}
699054,{'university of california  los angeles': 2}
692466,{'iowa state university': 8}
692219,"{'stevens institute of technology': 4, 'politecnico di torino': 4}"
691646,{'lehigh university': 4}
690223,"{'university of florida': 8, 'university at buffalo': 2, 'louisiana state university': 4}"
690016,"{'obafemi awolowo university': 4, 'clarkson university': 6}"
688775,{'rutgers  the state university of new jersey': 4}
684903,{'tsinghua university': 2}
691109,"{'iit hyderabad': 2, 'indian institute of technology hyderabad': 2}"
685000,{'university of michigan': 6}
683662,{'university of oklahoma': 6}
687151,"{'university of illinois urbana-champaign': 6, 'georgia institute of technology': 2}"
690030,{'the ohio state university': 4}
686236,{'university of massachusetts lowell': 4}
690593,{'university of south carolina': 4}
691791,"{'school of chemistry  chemical engineering and biotechnology  nanyang technological university': 2, 'cnrs': 8, 'nanyang technological university': 6, 'cnrs create': 2, 'university of oxford': 2}"
685589,{'the pennsylvania state university': 6}
690764,"{'georgia institute of technology': 6, 'university of florida': 4, 'virginia polytechnic institute and state university': 4}"
684610,{'university of wisconsin-madison': 8}
687513,{'clemson university': 4}
689387,"{'national university of singapore': 12, 'southern university of science and technology': 2}"
690318,"{'penn state': 2, 'the pennsylvania state university': 2}"
691399,"{'university of california  los angeles': 2, 'stanford university': 8, 'slac national accelerator laboratory': 8, 'suncat center for interface science and catalysis  slac national accelerator laboratory': 2}"
692117,"{'tufts university': 6, 'rowland institute at harvard  harvard university': 4, 'utrecht university': 4, 'iowa state university': 4}"
692391,{'new york university': 4}
692780,"{'missouri university of science and technology': 2, 'north carolina a and t state univ': 2}"
689121,"{'kumamoto university': 14, 'valladolid university': 2}"
689940,"{'worcester polytechnic institute': 4, 'university of akron': 2}"
685500,"{'korea institute of science and technology': 4, 'korea university': 2, 'university of british columbia': 2}"
686057,"{'university of kansas': 8, 'university of delaware': 8, 'pittsburg state university': 6, 'the university of kansas': 2}"
684616,"{'university of delaware': 10, 'university of kansas': 4, 'center for environmentally beneficial catalysis': 2}"
692223,{'auburn university': 8}
687779,{'columbia university': 2}
682170,{'university of delaware': 2}
692608,{'university of pittsburgh': 2}
694901,{'university of delaware': 2}
690366,{'politecnico di milano': 12}
688428,{'university of oxford': 2}
688529,{'rutgers  the state university of new jersey': 2}
688286,{'brown university': 6}
688339,"{'university of minnesota': 4, 'shell india market private limited': 4, 'shell global solutions international b v': 2}"
688576,"{'northwestern university': 4, 'dow chemical company': 2}"
688676,{'university of rochester': 2}
689777,{'indian institute of technology kanpur': 6}
690965,{'brown university': 6}
691794,{'suncat center for interface science and catalysis  slac national accelerator laboratory': 4}
692456,"{'university of massachusetts amherst': 2, 'national academy of sciences of ukraine': 6, 'israel institute of technology technion': 2}"
691375,"{'utah state university': 6, 'old dominion university': 4}"
689784,{'chalmers university of technology': 6}
692281,{'iowa state university': 14}
685017,"{'university of pittsburgh  johnstown': 2, 'khalifa university': 2}"
691206,{'university of utah': 4}
693207,"{'north carolina state university': 20, 'northwestern university': 2}"
693027,"{'the ohio state university': 4, 'the college of wooster': 2}"
690444,"{'northwestern university': 8, 'the dow chemical company': 4, 'dow chemical company': 2}"
692487,"{'university of massachusetts amherst': 2, 'national academy of sciences of ukraine': 6, 'israel institute of technology technion': 2}"
692407,"{'university of michigan': 2, 'princeton university': 2}"
690741,{'university of houston': 6}
687893,{'tsinghua university': 6}
692497,"{'university of patras': 4, 'pennsylvania state university': 4, 'the pennsylvania state university': 2}"
685571,"{'friedrich-alexander-universität erlangen-nürnberg': 2, 'hochschule rosenheim': 2, 'university of erlangen-nuremberg': 2}"
681953,{'kansas state university': 8}
685205,{'department of chemical engineering  college of engineering  king khalid university  abha 61411  saudi arabia': 6}
687460,{'university of oklahoma': 14}
688577,"{'indian institute of technology bombay': 2, 'indian institute of technology  bombay': 2, 'university of alberta': 2}"
684901,{'university of massachusetts lowell': 4}
689415,{'stanford university': 8}
691459,{'new mexico institute of mining and technology': 8}
691639,{'university of oklahoma': 12}
688364,"{'stanford university': 20, 'slac national accelerator laboratory': 6, 'suncat center for interface science and catalysis  slac national accelerator laboratory': 4, 'university of kansas': 2, 'stanford synchrotron radiation lightsource  slac national accelerator laboratory': 2}"
688716,{'easyxafs': 8}
701022,{'not found': 2}
691823,"{'national institute of standards and technology': 14, 'university of delaware': 4}"
692216,"{'university of michigan': 6, 'shell': 2, 'the university of iowa': 4, 'university of california santa barbara': 2}"
692571,"{'massachusetts institute of technology': 2, 'university of california  davis': 2, 'slac national accelerator laboratory': 2}"
692788,{'university of illinois at urbana-champaign': 4}
692894,"{'slac national accelerator laboratory': 4, 'utrecht university': 2, 'paul scherrer institute': 2}"
689345,{'university of houston': 6}
689816,{'university of toronto': 8}
691576,{'savannah river national lab': 2}
693548,"{'university of wisconsin - madison': 10, 'university of puerto rico - mayagüez': 6}"
685738,{'purdue university': 4}
689299,{'university of waterloo': 12}
686784,{'university of california  los angeles': 4}
695312,"{'the ohio state university': 2, 'dow': 2}"
693023,{'stevens institute of technology': 10}
688672,{'pennsylvania state university': 2}
688536,{'the university of alabama': 2}
684308,{'university of minnesota': 2}
683478,{'the chemours company': 2}
693350,{'oregon state university': 10}
691532,{'the university of alabama': 14}
693157,{'university of houston': 8}
688228,{'georgia institute of technology': 6}
693291,"{'georgia institute of technology': 2, 'university of illinois urbana-champaign': 2}"
690869,"{'indian institute of technology hyderabad': 2, 'iit hyderabad': 2}"
685274,{'iowa state university': 10}
692525,"{'louisiana state university': 4, 'university of florida': 6}"
693240,"{'us environmental protection agency': 20, 'jacobs technology inc': 8, 'css inc': 4}"
689113,"{'north carolina state university': 16, 'us environmental protection agency': 16}"
693132,"{'brown university': 12, 'chemical sciences and engineering division  argonne national laboratory': 4, 'argonne national laboratory': 4}"
689947,"{'northeastern university': 8, 'brown university': 8}"
690756,{'brown university': 12}
691042,{'north carolina state university': 20}
688573,{'argonne national laboratory': 12}
693153,"{'united states military academy': 56, 'u s  army combat capabilities development command': 4}"
684671,{'northwestern university': 8}
692971,"{'university of toronto': 4, 'paul scherrer institute': 2}"
681814,"{'university of central florida': 2, 'virginia polytechnic institute and state university': 2, 'virginia tech': 2, 'university of california  riverside': 2}"
688393,"{'tsinghua university': 2, 'tsinghua university  p r china': 2}"
690718,{'colorado school of mines': 6}
686375,{'clemson university': 6}
687401,{'university of south carolina': 10}
693354,"{'university of colorado boulder': 12, 'forge nano': 4}"
685605,{'university of south carolina': 10}
685941,"{'clariant corporation': 6, 'clariant': 2, 'clariant corp': 2}"
686066,{'the ohio state university': 8}
689253,{'university of delaware': 10}
690985,"{'stony brook university': 8, 'brookhaven national laboratory': 2, 'hanyang university': 4}"
692862,{'university of houston': 6}
691867,{'northwestern university': 4}
692994,"{'oak ridge national laboratory': 14, 'lehigh university': 2, 'vanderbilt university': 2, 'oak ridge national lab': 2}"
694164,"{'university of washington': 4, 'the university of washington': 2}"
687471,{'west virginia university': 8}
688021,"{'university of virginia': 12, 'university of california  santa barbara': 2}"
691122,{'university of minnesota': 4}
692264,{'tufts university': 4}
692589,{'university of michigan': 6}
686072,{'university of delaware': 6}
690391,{'university of pittsburgh': 6}
695056,{'department of chemical engineering  university of michigan': 2}
691090,{'massachusetts institute of technology': 2}
687553,{'university of wisconsin - madison': 2}
693114,{'university of puerto rico at mayaguez': 2}
695057,{'university of virginia': 2}
686721,"{'aaas nsf': 2, 'georgia institute of technology': 8}"
690180,{'mississippi state university': 8}
690173,{'university of notre dame': 2}
686055,"{'rice university': 8, 'tokyo institute of technology': 2}"
688622,{'rice university': 6}
691962,"{'texas aandm university': 6, 'texas aandm unversity': 2, 'university of missouri': 2}"
684850,"{'university of utah': 4, 'university of wisconsin-madison': 2}"
687729,"{'worcester polytechnic institute': 6, 'wpi': 2, 'river otter': 2}"
690978,"{'university of arizona': 2, 'the university of arizona': 2}"
682549,{'university of rochester': 2}
693826,{'university of illinois at chicago': 6}
686310,{'oregon state university': 4}
687128,{'university of illinois at urbana-champaign': 4}
687433,{'rice university': 8}
700905,{'not found': 2}
690577,{'yale university': 10}
692908,"{'university of virginia': 2, 'n a': 2}"
687858,"{'western kentucky university': 2, 'university of california santa cruz': 4}"
691679,{'slac national accelerator laboratory': 2}
689120,"{'virginia polytechnic institute and state university': 4, 'university of new mexico': 4, 'university of delaware': 4, 'stony brook university': 4, 'brookhaven national laboratory': 2, 'slac national accelerator laboratory': 4}"
